val_sharpe,val_loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-0.42932432602876447,-0.4925626930646568,-0.4925626930646568,0,1764846891,,False,1,d7de7ca4,2025-12-04_06-14-51,125.15878915786743,125.15878915786743,85169,Rayyans-MacBook-Pro.local,127.0.0.1,125.15878915786743,1
-0.7077767289225213,-0.7560820222579311,-0.7560820222579311,1,1764846981,,False,2,d7de7ca4,2025-12-04_06-16-21,90.19728994369507,215.3560791015625,85169,Rayyans-MacBook-Pro.local,127.0.0.1,215.3560791015625,2
-0.7579998430021835,-0.882586403838033,-0.882586403838033,2,1764847070,,False,3,d7de7ca4,2025-12-04_06-17-50,89.03221130371094,304.38829040527344,85169,Rayyans-MacBook-Pro.local,127.0.0.1,304.38829040527344,3
-0.21838899602848416,-1.146871490074406,-1.146871490074406,3,1764847160,,False,4,d7de7ca4,2025-12-04_06-19-20,89.73302292823792,394.12131333351135,85169,Rayyans-MacBook-Pro.local,127.0.0.1,394.12131333351135,4
-0.32891206656455424,-0.9469115739006074,-0.9469115739006074,4,1764847248,,False,5,d7de7ca4,2025-12-04_06-20-48,87.72499680519104,481.8463101387024,85169,Rayyans-MacBook-Pro.local,127.0.0.1,481.8463101387024,5
-0.619823882628868,-0.9083752491944489,-0.9083752491944489,5,1764847338,,False,6,d7de7ca4,2025-12-04_06-22-18,90.31600522994995,572.1623153686523,85169,Rayyans-MacBook-Pro.local,127.0.0.1,572.1623153686523,6
-0.768273236650498,-0.40850369985131046,-0.40850369985131046,6,1764847427,,False,7,d7de7ca4,2025-12-04_06-23-47,88.93292903900146,661.0952444076538,85169,Rayyans-MacBook-Pro.local,127.0.0.1,661.0952444076538,7
0.08786614101830502,-0.8770549152115429,-0.8770549152115429,7,1764847518,,False,8,d7de7ca4,2025-12-04_06-25-18,90.78012704849243,751.8753714561462,85169,Rayyans-MacBook-Pro.local,127.0.0.1,751.8753714561462,8
-0.35088282300892176,-0.8922683710726783,-0.8922683710726783,8,1764847607,,False,9,d7de7ca4,2025-12-04_06-26-47,89.28353881835938,841.1589102745056,85169,Rayyans-MacBook-Pro.local,127.0.0.1,841.1589102745056,9
-0.027919420061075263,-0.8491187371666171,-0.8491187371666171,9,1764847697,,False,10,d7de7ca4,2025-12-04_06-28-17,89.7274100780487,930.8863203525543,85169,Rayyans-MacBook-Pro.local,127.0.0.1,930.8863203525543,10
-0.3493805592782018,-0.8961436037671725,-0.8961436037671725,10,1764847785,,False,11,d7de7ca4,2025-12-04_06-29-45,88.49311709403992,1019.3794374465942,85169,Rayyans-MacBook-Pro.local,127.0.0.1,1019.3794374465942,11
-0.03229702926538651,-0.9182973868930291,-0.9182973868930291,11,1764847877,,False,12,d7de7ca4,2025-12-04_06-31-17,92.01818704605103,1111.3976244926453,85169,Rayyans-MacBook-Pro.local,127.0.0.1,1111.3976244926453,12
-0.9865821455049473,-0.8630888860504078,-0.8630888860504078,12,1764847968,,False,13,d7de7ca4,2025-12-04_06-32-48,91.02176594734192,1202.4193904399872,85169,Rayyans-MacBook-Pro.local,127.0.0.1,1202.4193904399872,13
-1.1291744708106148,-0.8414008298451886,-0.8414008298451886,13,1764848061,,False,14,d7de7ca4,2025-12-04_06-34-21,92.87850880622864,1295.2978992462158,85169,Rayyans-MacBook-Pro.local,127.0.0.1,1295.2978992462158,14
-0.6817597504378704,-1.0491679503712728,-1.0491679503712728,14,1764848152,,True,15,d7de7ca4,2025-12-04_06-35-52,91.03041410446167,1386.3283133506775,85169,Rayyans-MacBook-Pro.local,127.0.0.1,1386.3283133506775,15
