val_sharpe,val_loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-0.7179185934656608,0.8457749248654755,0.8457749248654755,0,1764853901,,False,1,5d8c116c,2025-12-04_08-11-41,187.59793996810913,187.59793996810913,15930,Rayyans-MacBook-Pro.local,127.0.0.1,187.59793996810913,1
-0.09093416060630007,-0.8156016040056822,-0.8156016040056822,1,1764854051,,False,2,5d8c116c,2025-12-04_08-14-11,149.43173933029175,337.0296792984009,15930,Rayyans-MacBook-Pro.local,127.0.0.1,337.0296792984009,2
-0.4631276319843884,-0.8954829228697,-0.8954829228697,2,1764854198,,False,3,5d8c116c,2025-12-04_08-16-38,146.9481279850006,483.9778072834015,15930,Rayyans-MacBook-Pro.local,127.0.0.1,483.9778072834015,3
-0.6587055085040395,-0.8950406047036495,-0.8950406047036495,3,1764854347,,False,4,5d8c116c,2025-12-04_08-19-07,149.52986907958984,633.5076763629913,15930,Rayyans-MacBook-Pro.local,127.0.0.1,633.5076763629913,4
-0.22394620936401038,-0.892739034790561,-0.892739034790561,4,1764854497,,False,5,5d8c116c,2025-12-04_08-21-37,150.11463499069214,783.6223113536835,15930,Rayyans-MacBook-Pro.local,127.0.0.1,783.6223113536835,5
-0.014812031623830095,-0.8341743752912238,-0.8341743752912238,5,1764854648,,False,6,5d8c116c,2025-12-04_08-24-08,150.5561158657074,934.1784272193909,15930,Rayyans-MacBook-Pro.local,127.0.0.1,934.1784272193909,6
-0.354895873061226,-1.2012192429169828,-1.2012192429169828,6,1764854799,,False,7,5d8c116c,2025-12-04_08-26-39,150.62805700302124,1084.806484222412,15930,Rayyans-MacBook-Pro.local,127.0.0.1,1084.806484222412,7
-0.8980376355217704,-1.415225030057163,-1.415225030057163,7,1764854948,,False,8,5d8c116c,2025-12-04_08-29-08,149.04065895080566,1233.8471431732178,15930,Rayyans-MacBook-Pro.local,127.0.0.1,1233.8471431732178,8
0.25142123433339597,-1.3683554001551106,-1.3683554001551106,8,1764855101,,False,9,5d8c116c,2025-12-04_08-31-41,153.09730005264282,1386.9444432258606,15930,Rayyans-MacBook-Pro.local,127.0.0.1,1386.9444432258606,9
0.16872131357068923,-1.479496759420008,-1.479496759420008,9,1764855255,,False,10,5d8c116c,2025-12-04_08-34-15,153.72407221794128,1540.6685154438019,15930,Rayyans-MacBook-Pro.local,127.0.0.1,1540.6685154438019,10
-0.1114312985628423,-1.6729289313372024,-1.6729289313372024,10,1764855407,,False,11,5d8c116c,2025-12-04_08-36-47,152.57931995391846,1693.2478353977203,15930,Rayyans-MacBook-Pro.local,127.0.0.1,1693.2478353977203,11
0.33631152029362615,-1.620005821004326,-1.620005821004326,11,1764855558,,False,12,5d8c116c,2025-12-04_08-39-18,150.91940879821777,1844.167244195938,15930,Rayyans-MacBook-Pro.local,127.0.0.1,1844.167244195938,12
0.14616761194783093,-1.771637332905467,-1.771637332905467,12,1764855710,,False,13,5d8c116c,2025-12-04_08-41-50,152.4455418586731,1996.6127860546112,15930,Rayyans-MacBook-Pro.local,127.0.0.1,1996.6127860546112,13
-0.02351363413198559,-1.9534422624856234,-1.9534422624856234,13,1764855858,,False,14,5d8c116c,2025-12-04_08-44-18,147.41959595680237,2144.0323820114136,15930,Rayyans-MacBook-Pro.local,127.0.0.1,2144.0323820114136,14
-0.4800972404594087,-2.207861852151133,-2.207861852151133,14,1764856006,,True,15,5d8c116c,2025-12-04_08-46-46,148.50115299224854,2292.533535003662,15930,Rayyans-MacBook-Pro.local,127.0.0.1,2292.533535003662,15
