val_sharpe,val_loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-0.5767032678007351,-0.7940815532059742,-0.7940815532059742,0,1764846087,,False,1,5cb7b5bc,2025-12-04_06-01-27,193.31546998023987,193.31546998023987,82127,Rayyans-MacBook-Pro.local,127.0.0.1,193.31546998023987,1
0.12799029504473852,-0.707804545419053,-0.707804545419053,1,1764846247,,False,2,5cb7b5bc,2025-12-04_06-04-07,159.79555988311768,353.11102986335754,82127,Rayyans-MacBook-Pro.local,127.0.0.1,353.11102986335754,2
-0.711325624640842,-1.019312265798557,-1.019312265798557,2,1764846406,,False,3,5cb7b5bc,2025-12-04_06-06-46,159.80375599861145,512.914785861969,82127,Rayyans-MacBook-Pro.local,127.0.0.1,512.914785861969,3
-0.5945700409375411,-0.8337179213884927,-0.8337179213884927,3,1764846568,,False,4,5cb7b5bc,2025-12-04_06-09-28,161.34496521949768,674.2597510814667,82127,Rayyans-MacBook-Pro.local,127.0.0.1,674.2597510814667,4
-0.7965100584966626,-0.9426064164427573,-0.9426064164427573,4,1764846726,,True,5,5cb7b5bc,2025-12-04_06-12-06,158.02785181999207,832.2876029014587,82127,Rayyans-MacBook-Pro.local,127.0.0.1,832.2876029014587,5
