val_sharpe,val_loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-0.048540522931756314,-0.579544912456485,-0.579544912456485,0,1764835301,,False,1,cf125dde,2025-12-04_03-01-41,181.33839392662048,181.33839392662048,56111,Rayyans-MacBook-Pro.local,127.0.0.1,181.33839392662048,1
-0.6494587806408879,-0.9409696526840758,-0.9409696526840758,1,1764835443,,False,2,cf125dde,2025-12-04_03-04-03,142.09372115135193,323.4321150779724,56111,Rayyans-MacBook-Pro.local,127.0.0.1,323.4321150779724,2
-0.5635731720784598,-0.6749277915970859,-0.6749277915970859,2,1764835584,,False,3,cf125dde,2025-12-04_03-06-24,141.1314389705658,464.5635540485382,56111,Rayyans-MacBook-Pro.local,127.0.0.1,464.5635540485382,3
-0.9836456278616567,-1.0865691703870708,-1.0865691703870708,3,1764835729,,False,4,cf125dde,2025-12-04_03-08-49,144.71211791038513,609.2756719589233,56111,Rayyans-MacBook-Pro.local,127.0.0.1,609.2756719589233,4
-0.6202554806122038,-0.9728554818058701,-0.9728554818058701,4,1764835874,,True,5,cf125dde,2025-12-04_03-11-14,144.42826914787292,753.7039411067963,56111,Rayyans-MacBook-Pro.local,127.0.0.1,753.7039411067963,5
