val_sharpe,val_loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-0.2793322210683788,-1.1259109238314364,-1.1259109238314364,0,1765015076,,False,1,0e5e67aa,2025-12-06_04-57-56,1241.316291809082,1241.316291809082,89351,Rayyans-MacBook-Pro.local,127.0.0.1,1241.316291809082,1
-0.49797987531099086,-0.574360104132655,-0.574360104132655,1,1765016194,,False,2,0e5e67aa,2025-12-06_05-16-34,1117.2808079719543,2358.5970997810364,89351,Rayyans-MacBook-Pro.local,127.0.0.1,2358.5970997810364,2
-0.30552295413635283,-1.2407602933233643,-1.2407602933233643,2,1765017256,,False,3,0e5e67aa,2025-12-06_05-34-16,1062.1958611011505,3420.792960882187,89351,Rayyans-MacBook-Pro.local,127.0.0.1,3420.792960882187,3
-0.3096676057217534,-1.46035854759432,-1.46035854759432,3,1765018322,,False,4,0e5e67aa,2025-12-06_05-52-02,1066.6290559768677,4487.422016859055,89351,Rayyans-MacBook-Pro.local,127.0.0.1,4487.422016859055,4
-0.3437389674143006,-1.3999899876356825,-1.3999899876356825,4,1765019417,,False,5,0e5e67aa,2025-12-06_06-10-17,1094.0467698574066,5581.468786716461,89351,Rayyans-MacBook-Pro.local,127.0.0.1,5581.468786716461,5
-0.32029658424994495,-1.4223200790777277,-1.4223200790777277,5,1765020471,,False,6,0e5e67aa,2025-12-06_06-27-51,1054.03786611557,6635.506652832031,89351,Rayyans-MacBook-Pro.local,127.0.0.1,6635.506652832031,6
-0.3455633181112724,-1.4996013890082516,-1.4996013890082516,6,1765021454,,False,7,0e5e67aa,2025-12-06_06-44-14,983.3937449455261,7618.900397777557,89351,Rayyans-MacBook-Pro.local,127.0.0.1,7618.900397777557,7
-0.046979683119643,-0.6305962982112743,-0.6305962982112743,7,1765022478,,False,8,0e5e67aa,2025-12-06_07-01-18,1024.0365979671478,8642.936995744705,89351,Rayyans-MacBook-Pro.local,127.0.0.1,8642.936995744705,8
-0.046979683119643,1.183965908104295,1.183965908104295,8,1765023477,,False,9,0e5e67aa,2025-12-06_07-17-57,998.4721901416779,9641.409185886383,89351,Rayyans-MacBook-Pro.local,127.0.0.1,9641.409185886383,9
-0.38319382407301156,0.7444457866322548,0.7444457866322548,9,1765024454,,True,10,0e5e67aa,2025-12-06_07-34-14,977.7801401615143,10619.189326047897,89351,Rayyans-MacBook-Pro.local,127.0.0.1,10619.189326047897,10
