val_sharpe,val_loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-0.3305144256825825,-0.6959040533064507,-0.6959040533064507,0,1764835850,,False,1,ac2cd4f2,2025-12-04_03-10-50,198.14969897270203,198.14969897270203,56876,Rayyans-MacBook-Pro.local,127.0.0.1,198.14969897270203,1
0.3354070766257446,-0.5845943507004672,-0.5845943507004672,1,1764836007,,False,2,ac2cd4f2,2025-12-04_03-13-27,157.14585185050964,355.29555082321167,56876,Rayyans-MacBook-Pro.local,127.0.0.1,355.29555082321167,2
0.2629786482784169,-1.0219371880732677,-1.0219371880732677,2,1764836167,,False,3,ac2cd4f2,2025-12-04_03-16-07,159.84050107002258,515.1360518932343,56876,Rayyans-MacBook-Pro.local,127.0.0.1,515.1360518932343,3
0.22058245751964545,-0.9560421593819364,-0.9560421593819364,3,1764836329,,False,4,ac2cd4f2,2025-12-04_03-18-49,161.44511103630066,676.5811629295349,56876,Rayyans-MacBook-Pro.local,127.0.0.1,676.5811629295349,4
-0.16570351369266154,-1.265267893913692,-1.265267893913692,4,1764836484,,False,5,ac2cd4f2,2025-12-04_03-21-24,155.69010281562805,832.271265745163,56876,Rayyans-MacBook-Pro.local,127.0.0.1,832.271265745163,5
-0.44066994262477216,-1.198463274075829,-1.198463274075829,5,1764836638,,False,6,ac2cd4f2,2025-12-04_03-23-58,153.7261769771576,985.9974427223206,56876,Rayyans-MacBook-Pro.local,127.0.0.1,985.9974427223206,6
-0.41692730951245227,-1.0023583871327186,-1.0023583871327186,6,1764836801,,False,7,ac2cd4f2,2025-12-04_03-26-41,162.63550186157227,1148.6329445838928,56876,Rayyans-MacBook-Pro.local,127.0.0.1,1148.6329445838928,7
-0.42551240831405446,-0.9802485147402856,-0.9802485147402856,7,1764836965,,False,8,ac2cd4f2,2025-12-04_03-29-25,164.50843000411987,1313.1413745880127,56876,Rayyans-MacBook-Pro.local,127.0.0.1,1313.1413745880127,8
-0.6504878365474553,-0.8531076641922124,-0.8531076641922124,8,1764837131,,False,9,ac2cd4f2,2025-12-04_03-32-11,166.13501596450806,1479.2763905525208,56876,Rayyans-MacBook-Pro.local,127.0.0.1,1479.2763905525208,9
-0.14791792320220076,-1.097212512640764,-1.097212512640764,9,1764837298,,False,10,ac2cd4f2,2025-12-04_03-34-58,166.23152089118958,1645.5079114437103,56876,Rayyans-MacBook-Pro.local,127.0.0.1,1645.5079114437103,10
-0.3095013112143295,-1.0329566268671408,-1.0329566268671408,10,1764837464,,False,11,ac2cd4f2,2025-12-04_03-37-44,166.0502290725708,1811.5581405162811,56876,Rayyans-MacBook-Pro.local,127.0.0.1,1811.5581405162811,11
-0.2618396286802569,-1.1087718363400514,-1.1087718363400514,11,1764837628,,False,12,ac2cd4f2,2025-12-04_03-40-28,164.13007593154907,1975.6882164478302,56876,Rayyans-MacBook-Pro.local,127.0.0.1,1975.6882164478302,12
-0.18245777585052242,-1.3862936174368483,-1.3862936174368483,12,1764837792,,False,13,ac2cd4f2,2025-12-04_03-43-12,164.37321591377258,2140.061432361603,56876,Rayyans-MacBook-Pro.local,127.0.0.1,2140.061432361603,13
-0.2381147947296092,-1.2902303070250043,-1.2902303070250043,13,1764837959,,False,14,ac2cd4f2,2025-12-04_03-45-59,166.85615396499634,2306.917586326599,56876,Rayyans-MacBook-Pro.local,127.0.0.1,2306.917586326599,14
0.03243112277165189,-1.0755460104060068,-1.0755460104060068,14,1764838123,,True,15,ac2cd4f2,2025-12-04_03-48-43,164.22185826301575,2471.139444589615,56876,Rayyans-MacBook-Pro.local,127.0.0.1,2471.139444589615,15
