val_sharpe,val_loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-0.33056527008337155,-0.9654489115576179,-0.9654489115576179,0,1764850780,,False,1,9c055122,2025-12-04_07-19-40,257.2612609863281,257.2612609863281,1483,Rayyans-MacBook-Pro.local,127.0.0.1,257.2612609863281,1
-0.34219947573200576,-0.9093485745628185,-0.9093485745628185,1,1764850999,,False,2,9c055122,2025-12-04_07-23-19,218.22695922851562,475.48822021484375,1483,Rayyans-MacBook-Pro.local,127.0.0.1,475.48822021484375,2
-0.06474308803244468,-0.8848979406580022,-0.8848979406580022,2,1764851216,,False,3,9c055122,2025-12-04_07-26-56,217.582622051239,693.0708422660828,1483,Rayyans-MacBook-Pro.local,127.0.0.1,693.0708422660828,3
-0.37435131643892483,-0.9380529612195467,-0.9380529612195467,3,1764851415,,False,4,9c055122,2025-12-04_07-30-15,198.53351593017578,891.6043581962585,1483,Rayyans-MacBook-Pro.local,127.0.0.1,891.6043581962585,4
-0.3890629482518397,-0.9694103686131322,-0.9694103686131322,4,1764851625,,False,5,9c055122,2025-12-04_07-33-45,210.31172275543213,1101.9160809516907,1483,Rayyans-MacBook-Pro.local,127.0.0.1,1101.9160809516907,5
-0.33101435940971385,-0.9935325855578951,-0.9935325855578951,5,1764851833,,False,6,9c055122,2025-12-04_07-37-13,207.53544068336487,1309.4515216350555,1483,Rayyans-MacBook-Pro.local,127.0.0.1,1309.4515216350555,6
-0.1539656274746121,-1.1415002404064432,-1.1415002404064432,6,1764852045,,False,7,9c055122,2025-12-04_07-40-45,212.04888725280762,1521.5004088878632,1483,Rayyans-MacBook-Pro.local,127.0.0.1,1521.5004088878632,7
-0.1512718429562422,-1.1504441473054328,-1.1504441473054328,7,1764852254,,False,8,9c055122,2025-12-04_07-44-14,209.2293450832367,1730.7297539710999,1483,Rayyans-MacBook-Pro.local,127.0.0.1,1730.7297539710999,8
-0.26628500099511043,-1.176282314729298,-1.176282314729298,8,1764852464,,False,9,9c055122,2025-12-04_07-47-44,209.75858211517334,1940.4883360862732,1483,Rayyans-MacBook-Pro.local,127.0.0.1,1940.4883360862732,9
-0.1979079732844427,-1.3656342130924723,-1.3656342130924723,9,1764852671,,False,10,9c055122,2025-12-04_07-51-11,207.51915216445923,2148.0074882507324,1483,Rayyans-MacBook-Pro.local,127.0.0.1,2148.0074882507324,10
0.0184729314640901,-1.172664150519013,-1.172664150519013,10,1764852879,,False,11,9c055122,2025-12-04_07-54-39,207.7272629737854,2355.734751224518,1483,Rayyans-MacBook-Pro.local,127.0.0.1,2355.734751224518,11
-0.026151669521267427,-1.1002030741488522,-1.1002030741488522,11,1764853081,,False,12,9c055122,2025-12-04_07-58-01,201.53453183174133,2557.269283056259,1483,Rayyans-MacBook-Pro.local,127.0.0.1,2557.269283056259,12
-0.027885842929411042,-1.3442279198686036,-1.3442279198686036,12,1764853290,,False,13,9c055122,2025-12-04_08-01-30,209.1760938167572,2766.4453768730164,1483,Rayyans-MacBook-Pro.local,127.0.0.1,2766.4453768730164,13
0.1499592860585231,-1.2836738945341404,-1.2836738945341404,13,1764853500,,False,14,9c055122,2025-12-04_08-05-00,210.2834599018097,2976.728836774826,1483,Rayyans-MacBook-Pro.local,127.0.0.1,2976.728836774826,14
0.19479158089847476,-1.2175114971390109,-1.2175114971390109,14,1764853710,,True,15,9c055122,2025-12-04_08-08-30,210.29086899757385,3187.0197057724,1483,Rayyans-MacBook-Pro.local,127.0.0.1,3187.0197057724,15
