val_sharpe,val_loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.925268143828672,-0.6928556567448892,-0.6928556567448892,0,1764851566,,False,1,b8822ddc,2025-12-04_07-32-46,189.09938716888428,189.09938716888428,5757,Rayyans-MacBook-Pro.local,127.0.0.1,189.09938716888428,1
0.13744421203040733,-0.8605189086225482,-0.8605189086225482,1,1764851718,,False,2,b8822ddc,2025-12-04_07-35-18,152.00384068489075,341.103227853775,5757,Rayyans-MacBook-Pro.local,127.0.0.1,341.103227853775,2
-0.27607546337083094,-0.762007785370811,-0.762007785370811,2,1764851869,,False,3,b8822ddc,2025-12-04_07-37-49,151.35509610176086,492.4583239555359,5757,Rayyans-MacBook-Pro.local,127.0.0.1,492.4583239555359,3
-0.8434574749773432,-1.1746400022043735,-1.1746400022043735,3,1764852021,,False,4,b8822ddc,2025-12-04_07-40-21,151.46965622901917,643.927980184555,5757,Rayyans-MacBook-Pro.local,127.0.0.1,643.927980184555,4
-0.014027199273002328,-0.8657720968311216,-0.8657720968311216,4,1764852173,,False,5,b8822ddc,2025-12-04_07-42-53,152.32971000671387,796.2576901912689,5757,Rayyans-MacBook-Pro.local,127.0.0.1,796.2576901912689,5
-0.5959249862762314,-1.0242729968556161,-1.0242729968556161,5,1764852325,,False,6,b8822ddc,2025-12-04_07-45-25,151.83008408546448,948.0877742767334,5757,Rayyans-MacBook-Pro.local,127.0.0.1,948.0877742767334,6
-0.04842381438998793,-1.1920524279705782,-1.1920524279705782,6,1764852477,,False,7,b8822ddc,2025-12-04_07-47-57,152.27644228935242,1100.3642165660858,5757,Rayyans-MacBook-Pro.local,127.0.0.1,1100.3642165660858,7
-0.015058538922464941,-1.1149275009731145,-1.1149275009731145,7,1764852630,,False,8,b8822ddc,2025-12-04_07-50-30,153.25984716415405,1253.6240637302399,5757,Rayyans-MacBook-Pro.local,127.0.0.1,1253.6240637302399,8
-0.20895460742110983,-1.116395977590187,-1.116395977590187,8,1764852781,,False,9,b8822ddc,2025-12-04_07-53-01,150.4393448829651,1404.063408613205,5757,Rayyans-MacBook-Pro.local,127.0.0.1,1404.063408613205,9
-0.45749306562885833,-1.2274812444998526,-1.2274812444998526,9,1764852933,,True,10,b8822ddc,2025-12-04_07-55-33,151.92420506477356,1555.9876136779785,5757,Rayyans-MacBook-Pro.local,127.0.0.1,1555.9876136779785,10
